group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
longest_consecutive,SORT - O(NLOGN),0,,,51401228.0,ns,111
longest_consecutive,SORT - O(NLOGN),0,,,51519000.0,ns,114
longest_consecutive,SORT - O(NLOGN),0,,,52373252.0,ns,117
longest_consecutive,SORT - O(NLOGN),0,,,53569993.0,ns,120
longest_consecutive,SORT - O(NLOGN),0,,,54875817.0,ns,123
longest_consecutive,SORT - O(NLOGN),0,,,56166530.0,ns,126
longest_consecutive,SORT - O(NLOGN),0,,,57604626.0,ns,129
longest_consecutive,SORT - O(NLOGN),0,,,58840328.0,ns,132
longest_consecutive,SORT - O(NLOGN),0,,,60561392.0,ns,135
longest_consecutive,SORT - O(NLOGN),0,,,64123047.0,ns,138
longest_consecutive,SORT - O(NLOGN),0,,,62904349.0,ns,141
longest_consecutive,SORT - O(NLOGN),0,,,68554661.0,ns,144
longest_consecutive,SORT - O(NLOGN),0,,,66392544.0,ns,147
longest_consecutive,SORT - O(NLOGN),0,,,67840581.0,ns,150
longest_consecutive,SORT - O(NLOGN),0,,,68613469.0,ns,153
longest_consecutive,SORT - O(NLOGN),0,,,69630060.0,ns,156
longest_consecutive,SORT - O(NLOGN),0,,,71724016.0,ns,159
longest_consecutive,SORT - O(NLOGN),0,,,74110706.0,ns,162
longest_consecutive,SORT - O(NLOGN),0,,,74729957.0,ns,165
longest_consecutive,SORT - O(NLOGN),0,,,76633456.0,ns,168
longest_consecutive,SORT - O(NLOGN),0,,,77385162.0,ns,171
longest_consecutive,SORT - O(NLOGN),0,,,78137725.0,ns,174
longest_consecutive,SORT - O(NLOGN),0,,,85198742.0,ns,177
longest_consecutive,SORT - O(NLOGN),0,,,93999361.0,ns,180
longest_consecutive,SORT - O(NLOGN),0,,,88773462.0,ns,183
longest_consecutive,SORT - O(NLOGN),0,,,84193749.0,ns,186
longest_consecutive,SORT - O(NLOGN),0,,,84384810.0,ns,189
longest_consecutive,SORT - O(NLOGN),0,,,96053187.0,ns,192
longest_consecutive,SORT - O(NLOGN),0,,,89507085.0,ns,195
longest_consecutive,SORT - O(NLOGN),0,,,85884688.0,ns,198
longest_consecutive,SORT - O(NLOGN),0,,,85578939.0,ns,201
longest_consecutive,SORT - O(NLOGN),0,,,87797645.0,ns,204
longest_consecutive,SORT - O(NLOGN),0,,,88880898.0,ns,207
longest_consecutive,SORT - O(NLOGN),0,,,101383387.0,ns,210
longest_consecutive,SORT - O(NLOGN),0,,,105481048.0,ns,213
longest_consecutive,SORT - O(NLOGN),0,,,97955501.0,ns,216
longest_consecutive,SORT - O(NLOGN),0,,,98057855.0,ns,219
longest_consecutive,SORT - O(NLOGN),0,,,97572597.0,ns,222
longest_consecutive,SORT - O(NLOGN),0,,,96174083.0,ns,225
longest_consecutive,SORT - O(NLOGN),0,,,94924386.0,ns,228
longest_consecutive,SORT - O(NLOGN),0,,,95647279.0,ns,231
longest_consecutive,SORT - O(NLOGN),0,,,97923386.0,ns,234
longest_consecutive,SORT - O(NLOGN),0,,,104354211.0,ns,237
longest_consecutive,SORT - O(NLOGN),0,,,102884220.0,ns,240
longest_consecutive,SORT - O(NLOGN),0,,,102106321.0,ns,243
longest_consecutive,SORT - O(NLOGN),0,,,105571828.0,ns,246
longest_consecutive,SORT - O(NLOGN),0,,,113178048.0,ns,249
longest_consecutive,SORT - O(NLOGN),0,,,113563546.0,ns,252
longest_consecutive,SORT - O(NLOGN),0,,,114752233.0,ns,255
longest_consecutive,SORT - O(NLOGN),0,,,118004507.0,ns,258
longest_consecutive,SORT - O(NLOGN),0,,,120147231.0,ns,261
longest_consecutive,SORT - O(NLOGN),0,,,137447717.0,ns,264
longest_consecutive,SORT - O(NLOGN),0,,,133830618.0,ns,267
longest_consecutive,SORT - O(NLOGN),0,,,121477079.0,ns,270
longest_consecutive,SORT - O(NLOGN),0,,,122308805.0,ns,273
longest_consecutive,SORT - O(NLOGN),0,,,122169349.0,ns,276
longest_consecutive,SORT - O(NLOGN),0,,,119000129.0,ns,279
longest_consecutive,SORT - O(NLOGN),0,,,126653348.0,ns,282
longest_consecutive,SORT - O(NLOGN),0,,,127537578.0,ns,285
longest_consecutive,SORT - O(NLOGN),0,,,126958753.0,ns,288
longest_consecutive,SORT - O(NLOGN),0,,,128566696.0,ns,291
longest_consecutive,SORT - O(NLOGN),0,,,130422279.0,ns,294
longest_consecutive,SORT - O(NLOGN),0,,,131909335.0,ns,297
longest_consecutive,SORT - O(NLOGN),0,,,132629810.0,ns,300
