group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
longest_consecutive,HASHMAP_WITH_CAPACITY_AND_CUSTOM_HASH - O(N),0,,,57687992.0,ns,35
longest_consecutive,HASHMAP_WITH_CAPACITY_AND_CUSTOM_HASH - O(N),0,,,59368852.0,ns,36
longest_consecutive,HASHMAP_WITH_CAPACITY_AND_CUSTOM_HASH - O(N),0,,,61592298.0,ns,37
longest_consecutive,HASHMAP_WITH_CAPACITY_AND_CUSTOM_HASH - O(N),0,,,64647072.0,ns,38
longest_consecutive,HASHMAP_WITH_CAPACITY_AND_CUSTOM_HASH - O(N),0,,,69140359.0,ns,39
longest_consecutive,HASHMAP_WITH_CAPACITY_AND_CUSTOM_HASH - O(N),0,,,68155823.0,ns,40
longest_consecutive,HASHMAP_WITH_CAPACITY_AND_CUSTOM_HASH - O(N),0,,,69385750.0,ns,41
longest_consecutive,HASHMAP_WITH_CAPACITY_AND_CUSTOM_HASH - O(N),0,,,70836658.0,ns,42
longest_consecutive,HASHMAP_WITH_CAPACITY_AND_CUSTOM_HASH - O(N),0,,,70816723.0,ns,43
longest_consecutive,HASHMAP_WITH_CAPACITY_AND_CUSTOM_HASH - O(N),0,,,71632366.0,ns,44
longest_consecutive,HASHMAP_WITH_CAPACITY_AND_CUSTOM_HASH - O(N),0,,,78786355.0,ns,45
longest_consecutive,HASHMAP_WITH_CAPACITY_AND_CUSTOM_HASH - O(N),0,,,79073027.0,ns,46
longest_consecutive,HASHMAP_WITH_CAPACITY_AND_CUSTOM_HASH - O(N),0,,,79487876.0,ns,47
longest_consecutive,HASHMAP_WITH_CAPACITY_AND_CUSTOM_HASH - O(N),0,,,79180052.0,ns,48
longest_consecutive,HASHMAP_WITH_CAPACITY_AND_CUSTOM_HASH - O(N),0,,,85291595.0,ns,49
longest_consecutive,HASHMAP_WITH_CAPACITY_AND_CUSTOM_HASH - O(N),0,,,85459798.0,ns,50
longest_consecutive,HASHMAP_WITH_CAPACITY_AND_CUSTOM_HASH - O(N),0,,,84617975.0,ns,51
longest_consecutive,HASHMAP_WITH_CAPACITY_AND_CUSTOM_HASH - O(N),0,,,89984107.0,ns,52
longest_consecutive,HASHMAP_WITH_CAPACITY_AND_CUSTOM_HASH - O(N),0,,,90880662.0,ns,53
longest_consecutive,HASHMAP_WITH_CAPACITY_AND_CUSTOM_HASH - O(N),0,,,90487407.0,ns,54
longest_consecutive,HASHMAP_WITH_CAPACITY_AND_CUSTOM_HASH - O(N),0,,,90090273.0,ns,55
longest_consecutive,HASHMAP_WITH_CAPACITY_AND_CUSTOM_HASH - O(N),0,,,90406523.0,ns,56
longest_consecutive,HASHMAP_WITH_CAPACITY_AND_CUSTOM_HASH - O(N),0,,,93239543.0,ns,57
longest_consecutive,HASHMAP_WITH_CAPACITY_AND_CUSTOM_HASH - O(N),0,,,97320394.0,ns,58
longest_consecutive,HASHMAP_WITH_CAPACITY_AND_CUSTOM_HASH - O(N),0,,,97006431.0,ns,59
longest_consecutive,HASHMAP_WITH_CAPACITY_AND_CUSTOM_HASH - O(N),0,,,99877226.0,ns,60
longest_consecutive,HASHMAP_WITH_CAPACITY_AND_CUSTOM_HASH - O(N),0,,,97823379.0,ns,61
longest_consecutive,HASHMAP_WITH_CAPACITY_AND_CUSTOM_HASH - O(N),0,,,99658351.0,ns,62
longest_consecutive,HASHMAP_WITH_CAPACITY_AND_CUSTOM_HASH - O(N),0,,,108658586.0,ns,63
longest_consecutive,HASHMAP_WITH_CAPACITY_AND_CUSTOM_HASH - O(N),0,,,106675857.0,ns,64
longest_consecutive,HASHMAP_WITH_CAPACITY_AND_CUSTOM_HASH - O(N),0,,,110405223.0,ns,65
longest_consecutive,HASHMAP_WITH_CAPACITY_AND_CUSTOM_HASH - O(N),0,,,107182267.0,ns,66
longest_consecutive,HASHMAP_WITH_CAPACITY_AND_CUSTOM_HASH - O(N),0,,,109475750.0,ns,67
longest_consecutive,HASHMAP_WITH_CAPACITY_AND_CUSTOM_HASH - O(N),0,,,114407079.0,ns,68
longest_consecutive,HASHMAP_WITH_CAPACITY_AND_CUSTOM_HASH - O(N),0,,,114931002.0,ns,69
longest_consecutive,HASHMAP_WITH_CAPACITY_AND_CUSTOM_HASH - O(N),0,,,113664464.0,ns,70
longest_consecutive,HASHMAP_WITH_CAPACITY_AND_CUSTOM_HASH - O(N),0,,,117629351.0,ns,71
longest_consecutive,HASHMAP_WITH_CAPACITY_AND_CUSTOM_HASH - O(N),0,,,125429097.0,ns,72
longest_consecutive,HASHMAP_WITH_CAPACITY_AND_CUSTOM_HASH - O(N),0,,,123025659.0,ns,73
longest_consecutive,HASHMAP_WITH_CAPACITY_AND_CUSTOM_HASH - O(N),0,,,122981243.0,ns,74
longest_consecutive,HASHMAP_WITH_CAPACITY_AND_CUSTOM_HASH - O(N),0,,,122687601.0,ns,75
longest_consecutive,HASHMAP_WITH_CAPACITY_AND_CUSTOM_HASH - O(N),0,,,127305458.0,ns,76
longest_consecutive,HASHMAP_WITH_CAPACITY_AND_CUSTOM_HASH - O(N),0,,,126787261.0,ns,77
longest_consecutive,HASHMAP_WITH_CAPACITY_AND_CUSTOM_HASH - O(N),0,,,128911370.0,ns,78
longest_consecutive,HASHMAP_WITH_CAPACITY_AND_CUSTOM_HASH - O(N),0,,,128642858.0,ns,79
longest_consecutive,HASHMAP_WITH_CAPACITY_AND_CUSTOM_HASH - O(N),0,,,135639814.0,ns,80
longest_consecutive,HASHMAP_WITH_CAPACITY_AND_CUSTOM_HASH - O(N),0,,,137050214.0,ns,81
longest_consecutive,HASHMAP_WITH_CAPACITY_AND_CUSTOM_HASH - O(N),0,,,137713483.0,ns,82
longest_consecutive,HASHMAP_WITH_CAPACITY_AND_CUSTOM_HASH - O(N),0,,,144995128.0,ns,83
longest_consecutive,HASHMAP_WITH_CAPACITY_AND_CUSTOM_HASH - O(N),0,,,163579360.0,ns,84
longest_consecutive,HASHMAP_WITH_CAPACITY_AND_CUSTOM_HASH - O(N),0,,,140359511.0,ns,85
longest_consecutive,HASHMAP_WITH_CAPACITY_AND_CUSTOM_HASH - O(N),0,,,138798875.0,ns,86
longest_consecutive,HASHMAP_WITH_CAPACITY_AND_CUSTOM_HASH - O(N),0,,,141831899.0,ns,87
longest_consecutive,HASHMAP_WITH_CAPACITY_AND_CUSTOM_HASH - O(N),0,,,150651798.0,ns,88
longest_consecutive,HASHMAP_WITH_CAPACITY_AND_CUSTOM_HASH - O(N),0,,,150998174.0,ns,89
longest_consecutive,HASHMAP_WITH_CAPACITY_AND_CUSTOM_HASH - O(N),0,,,152948902.0,ns,90
longest_consecutive,HASHMAP_WITH_CAPACITY_AND_CUSTOM_HASH - O(N),0,,,151373656.0,ns,91
longest_consecutive,HASHMAP_WITH_CAPACITY_AND_CUSTOM_HASH - O(N),0,,,155097798.0,ns,92
longest_consecutive,HASHMAP_WITH_CAPACITY_AND_CUSTOM_HASH - O(N),0,,,152004261.0,ns,93
longest_consecutive,HASHMAP_WITH_CAPACITY_AND_CUSTOM_HASH - O(N),0,,,159117935.0,ns,94
longest_consecutive,HASHMAP_WITH_CAPACITY_AND_CUSTOM_HASH - O(N),0,,,161046314.0,ns,95
longest_consecutive,HASHMAP_WITH_CAPACITY_AND_CUSTOM_HASH - O(N),0,,,156598501.0,ns,96
longest_consecutive,HASHMAP_WITH_CAPACITY_AND_CUSTOM_HASH - O(N),0,,,160103768.0,ns,97
longest_consecutive,HASHMAP_WITH_CAPACITY_AND_CUSTOM_HASH - O(N),0,,,159652960.0,ns,98
longest_consecutive,HASHMAP_WITH_CAPACITY_AND_CUSTOM_HASH - O(N),0,,,159156975.0,ns,99
longest_consecutive,HASHMAP_WITH_CAPACITY_AND_CUSTOM_HASH - O(N),0,,,163298464.0,ns,100
